compound_stem,SMILES,compound_name,pubchem_cid,kegg_id
K69694208,O=C(c1ccco1)n1nc(nc1NCc1ccco1)-c1cccnc1,mls000660757,NA,NA
K69694501,COC(=O)C[C@@H]1CC[C@H]2[C@H](COc3ccc(NC(=O)Nc4ccc(C)cc4)cc3C(=O)N2C)O1,brd-k69694501-001-01-5,NA,NA
K69694557,OC[C@@H]1O[C@@H](CC(=O)NC2CCC2)CC[C@@H]1NC(=O)C1CC1,brd-k69694557-001-01-8,NA,NA
K69694842,CCC(=O)N1C[C@@H]2[C@H]([C@@H](CO)N2C(=O)C1)c1ccc(cc1)C#CCC(C)C,brd-k69694842-001-01-3,NA,NA
K69698931,CCC(=O)N1[C@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1ccc2OCOc2c1,brd-k69698931-001-01-6,NA,NA
K69701511,CN1[C@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCC3)cc2C1=O,brd-k69701511-001-01-6,NA,NA
K69710617,C(Sc1nnc(o1)-c1ccccc1)c1cn2ccsc2n1,t0515-7911,NA,NA
K69713204,OC[C@@H]1O[C@H](CC(=O)NCc2ccccc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)NC3CCCCC3)cc21,brd-k69713204-001-01-3,NA,NA
K69717455,CCOC(=O)[C@]12CN(C[C@H]1CN(CCC2)C(=O)c1ccccn1)C(C)=O,NA,NA,NA
K69721243,CCn1c(=O)n(C)c2nc3SCCn3c2c1=O,mls000555961,NA,NA
K69724283,Cc1csc(SCCn2c(Br)nc3n(C)c(=O)[nH]c(=O)c23)n1,476482-18-5,NA,NA
K69724971,CC(C)N(C(C)C)C(=O)COc1ccc(Cl)c(C)c1,stk225563,NA,NA
K69726223,OC(=O)CC1(C(=O)c2ccccc2C1=O)c1ccccc1,"(1,3-dioxo-2-phenyl-2,3-dihydro-1h-inden-2-yl)acetic acid",NA,NA
K69735552,OC[C@H]1[C@@H]([C@H](C#N)N1C(=O)c1ccccc1F)c1ccccc1,brd-k69735552-001-01-4,NA,NA
K69740275,COCC(=O)Nc1ccc2c(OC[C@@H](C)N(Cc3ccncc3)C[C@H](C)[C@@H](CN(C)C2=O)OC)c1,brd-k69740275-001-01-0,NA,NA
K69740426,CCOc1ccc(cc1)-c1cc(CCCC(=O)Nc2cccc(OC)c2)no1,smr000095399,NA,NA
K69740526,COc1ccc(NS(=O)(=O)c2cccs2)cc1S(=O)(=O)N1CCCCC1,thiophene-2-sulfonic acid [4-methoxy-3-(piperidine-1-sulfonyl)-phenyl]-amide,NA,NA
K69742210,CCCN1CCC(CC1)NC(=O)CC#N,2-cyano-n-(1-propylpiperidin-4-yl)acetamide,NA,NA
K69744800,OC[C@@H]1N[C@@H](C#N)[C@H]1c1ccc(cc1)C#Cc1ccc(F)cc1,brd-k69744800-001-01-6,NA,NA
K69747137,COc1ccc(NC(=O)c2ccc3n(C)c(=O)n(C)c3c2)cc1,bas 08312380,NA,NA
K69750939,OC[C@@H]1N(C(=O)c2ccccn2)[C@H](C#N)[C@H]1c1ccc(cc1)C#CCC1CCCC1,brd-k69750939-001-01-7,NA,NA
K69761365,COc1ccccc1-c1ccc2N[C@@H](CO)[C@H]3CCN([C@H]3c2c1)C(=O)C1CC1,brd-k69761365-001-01-7,NA,NA
K69767215,OC[C@H]1[C@@H](c2ccccc2)C2(CN(CCC(F)(F)F)C2)N1Cc1cncnc1,brd-k69767215-001-01-6,NA,NA
K69768745,COCCN(C[C@H]1[C@@H]([C@@H](CO)N1C(C)=O)c1ccccc1)C(=O)c1cccnc1,brd-k69768745-001-01-3,NA,NA
K69772420,COc1ccc(NC(=O)CN(C)C(=O)c2ccc3ccccc3n2)cc1,zinc06559047,NA,NA
K69774424,CN(C)C(=O)N1CC[C@H]2C[C@@H](O[C@H]2C1)c1nc(C)no1,NA,NA,NA
K69774710,O=C(COc1ccc2oc3CCCCc3c2c1)Nc1ccccn1,bas 06335586,NA,NA
K69776681,CC[C@H]1N(C(C)C)c2nc(Nc3ccc(cc3OC)C(=O)N[C@H]3CC[C@@H](CC3)N3CCN(CC4CC4)CC3)ncc2N(C)C1=O,Volasertib,10461508,D10182
K69777218,OC[C@@H]1N[C@H](C#N)[C@H]1c1ccccc1,brd-k69777218-001-01-2,NA,NA
K69781643,Clc1ccc2nc(CN3CCCCCC3)cn2c1,st50146823,NA,NA
K69785670,COC(=O)C1CCN(CC1)C(=O)COC(=O)c1ccc2[nH]c3CCCCc3c2c1,zinc04890122,NA,NA
K69786333,CN(C)C(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(-c4ccc(F)cc4)c3=O)[C@@H]1N2C(C)=O,brd-k69786333-001-01-3,NA,NA
K69788224,CCc1nnc(NC(=O)COc2ccc(cc2)N(C)S(=O)(=O)c2ccc(C)cc2)s1,mls000775460,NA,NA
K69788258,CC(C)NC(=O)N1[C@H](CO)[C@H]2[C@@H]1CN(C(=O)Nc1ccccc1)c1ccccc21,brd-k69788258-001-01-0,NA,NA
K69790510,Cc1cccn2c(CN3CCSCC3)c(nc12)C(=O)N1CCOCC1,ambcb33607238,NA,NA
K69790846,COc1ccc2n(c(C)c(C(=O)N3CCN(C)CC3)c2c1)-c1ccccc1,(5-methoxy-2-methyl-1-phenyl-1h-indol-3-yl)-(4-methyl-piperazin-1-yl)-methanone,NA,NA
K69795113,O=C(N1CCN(Cc2ccncc2)CC1)c1cccs1,(4-pyridin-4-ylmethyl-piperazin-1-yl)-thiophen-2-yl-methanone,NA,NA
K69795941,CCCNC(=O)N1C[C@]2(CCN(C)CC2)c2c([C@H]1CO)n(C)c1cc(OC)ccc21,brd-k69795941-001-01-8,NA,NA
K69801233,Cc1nonc1-c1csc(N)n1,4-(4-methyl-furazan-3-yl)-thiazol-2-ylamine,NA,NA
K69801747,Cc1cc(-c2ccccc2)c2c3n(C)c(=O)n(C)c(=O)c3cn2n1,smr000071266,NA,NA
K69803214,OC[C@H]1[C@H]2[C@H](CN(C(=O)c3ccc4OCOc4c3)c3ccccc23)N1C(=O)CC1CC1,mls005000144,NA,NA
K69805529,OC[C@H]1[C@H]([C@@H]2CN(CCCCN12)S(=O)(=O)Cc1ccccc1)c1ccc(cc1)-c1cccnc1,brd-k69805529-001-01-5,NA,NA
K69806866,Cc1ccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2N2CCOCC2)cc1,mls000088770,NA,NA
K69807824,O=C(CCCCCN1C(=O)c2cccc3cccc(C1=O)c23)NCc1ccco1,mls000768818,NA,NA
K69809515,Cc1noc(C)c1COc1c(Cl)cc(Cl)c2ccc(C)nc12,smr000062174,NA,NA
K69811524,CS(=O)(=O)N1CCC2(CC1)CN(C(=O)CO2)c1cccnc1,zinc96070219,NA,NA
K69812556,COc1ccccc1N1CCN(CCN(C(=O)C2CCCCC2)c2ccccn2)CC1,WAY-100635,5684,NA
K69816968,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)Nc3cccc(F)c3)c3ccccc23)N1C(=O)c1ccccc1F,brd-k69816968-001-01-0,NA,NA
K69821119,CS(=O)(=O)N1CCc2sc(cc12)C(=O)Nc1ccccc1F,zinc96264580,NA,NA
K69822916,O=C(N1CCn2c(CN3CCCC3=O)nnc2C1)c1ccoc1,zinc96058902,NA,NA
K69823323,COc1ccc2c3c([C@H](CO)N(CC4CC4)C[C@]33CCN(CC3)S(=O)(=O)c3cn(C)cn3)n(C)c2c1,brd-k69823323-001-01-6,NA,NA
K69824886,CSc1cc(nc(c1)-c1ccc(Cl)cc1)-c1ccncc1,zinc00079719,NA,NA
K69829107,C1C2CC3CC1CC(C2)(C3)c1nc2cc[nH]cc2n1,NA,NA,NA
K69829597,CC(C)c1sc(Cl)nc1C(=O)N1C[C@H]2[C@H](N)c3ccccc3[C@H]2C1,NA,NA,NA
K69834120,O=C(N1CCN(CC1)C1CCN(Cc2ccccc2)CC1)c1cccs1,mls000099136,NA,NA
K69837953,N\C(=N/N=C/c1ccc(Br)o1)c1nonc1N,ac1nvkvk,NA,NA
K69838300,FC(F)(F)c1cc(nc2cc(nn12)C(=O)NCc1ccco1)-c1ccc2OCOc2c1,mls000072642,NA,NA
K69841349,CN(C)c1nc2ccc(OCCN3CCCCC3)cc2s1,dimethyl-[6-(2-piperidin-1-yl-ethoxy)-benzothiazol-2-yl]-amine,NA,NA
K69842674,CN(C)c1oc(nc1C#N)-c1cccs1,mls000036622,NA,NA
K69844659,Clc1ccc(NC(=O)c2ccco2)c(c1)C(=O)Nc1ccncc1,ap-064/41684765,NA,NA
K69845562,COCC(=O)N1CC2(C1)[C@@H]([C@H](CO)N2CCC(F)(F)F)c1ccccc1,brd-k69845562-001-01-9,NA,NA
K69849083,CCOc1ncccc1C(=O)OCc1cn2cc(Cl)ccc2n1,smr000063691,NA,NA
K69852010,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)CC(F)(F)F)c3ccccc23)N1C(=O)c1ccncc1,brd-k69852010-001-01-3,NA,NA
K69854683,CCNCc1cc(ccc1OCC)[N+]([O-])=O,ac1m3kfa,NA,NA
K69855419,COc1ccc(cc1)-c1nc2n(Cc3ccccc3)c(=O)[nH]c(=O)c2n1C,smr000153860,NA,NA
K69857611,CCC(=O)N1CC2(C)CN(CC(C)(C1)C2)C(=O)CC,bas 07296985,NA,NA
K69857904,OC[C@H]1O[C@H](CC(=O)N2CCOCC2)C[C@@H]2[C@H]1Oc1ccc(NC(=O)NC3CCCC3)cc21,brd-k69857904-001-01-1,NA,NA
K69859904,COc1ccc(cc1)-n1cnnc1SCc1ncc(o1)-c1ccccc1,smr000068556,NA,NA
K69865219,Cc1cc(NC(=O)c2cccc(n2)C(=O)Nc2cc(C)on2)no1,ak-968/12974200,NA,NA
K69865527,C=CCN1CC2(CCN(Cc3cccnc3)CC2)OCC1=O,zinc96062140,NA,NA
K69868264,CN(C)C(=O)[C@]12CN(C[C@H]1CN(CCC2)C(=O)c1ccc(C)c(C)c1)c1nnc(C)o1,NA,NA,NA
K69881829,Cc1cc(no1)C(=O)N1C[C@H]2C[C@@H]3[C@](CN(Cc4cccc(Cl)c4)S3(=O)=O)(C1)O2,NA,NA,NA
K69889828,CC(C)N1CCO[C@@H]2CN(Cc3nccs3)C[C@H]12,NA,NA,NA
K69892607,C[C@H](CO)N1C[C@H](C)[C@@H](CN(C)CC2CCCC2)Oc2ncc(cc2C1=O)C#Cc1ccccn1,brd-k69892607-001-01-8,NA,NA
K69893350,Fc1ccccc1S(=O)(=O)N1CC[C@@H]2NC(=O)C[C@H]12,NA,NA,NA
K69894183,C(Cn1nnnc1-c1ccccc1)OCCn1nnnc1-c1ccccc1,smr000065516,NA,NA
K69894866,CN(C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(cc1)C1=CCCC1)C(=O)c1ccccn1,chembl3186554,NA,NA
K69895846,CCOC(=O)Cc1csc(NS(=O)(=O)c2ccc3ccccc3c2)n1,"ethyl {2-[(2-naphthylsulfonyl)amino]-1,3-thiazol-4-yl}acetate",NA,NA
K69899206,CN1CCN(CC1)C(=O)c1ccc2SCCN(Cc3ccccc3)c2c1,mls000925088,NA,NA
K69900448,CS(=O)(=O)c1cccc(c1)C(=O)OCCCC(=O)c1ccccc1,t5498849,NA,NA
K69901466,C[C@H](NC(=O)C[C@@H]1CC[C@@H](NC(=O)C2CC2)[C@@H](CO)O1)c1ccccc1,brd-k69901466-001-01-7,NA,NA
K69902169,COc1cc(CNC(C)(C)C)ccc1OCC(=O)NC(C)(C)C,an-465/41990321,NA,NA
K69902431,O=S(=O)(N1CCOCC1)c1ccc(cc1)S(=O)(=O)N1CCN(CCC#N)CC1,smr000092582,NA,NA
K69902450,COc1ccc(Oc2ncnc3n(Cc4ccccc4)cnc23)cc1,9-benzyl-6-(4-methoxyphenoxy)-9h-purine,NA,NA
K69902754,O=C(Nc1ccc2OCCOc2c1)c1ccccn1,zinc03448402,NA,NA
K69903296,Fc1ccc(cc1)N1CCN(CC1)C(=O)c1cn(CC2CCCCC2)nn1,mls001124719,NA,NA
K69904736,CN(CC(=O)Nc1cccnc1)S(=O)(=O)c1ccc(C)cc1,stk182108,NA,NA
K69905841,C\C=C\c1ccc2N[C@@H](CO)[C@@H]3CCN([C@@H]3c2c1)C(=O)C1CCCC1,chembl3561703,NA,NA
K69906124,O=C(Nc1ccncc1)c1ccc(cc1)N1CCCC1=O,t5742488,NA,NA
K69907510,CC(C)(C)c1cc([nH]n1)C(O)=O,83405-71-4,NA,NA
K69909616,Cc1cc(C)n(CCc2nc(cs2)-c2cc3ccccc3o2)n1,t0512-7851,NA,NA
K69909719,COCC(=O)NC[C@H]1N[C@H](CO)[C@@H]1c1ccc(cc1)C1=CCCC1,brd-k69909719-001-01-5,NA,NA
K69913685,Cn1cnc(c1)S(=O)(=O)N1CCCCN2[C@H](CO)[C@@H]([C@H]2C1)c1ccc(cc1)-c1cccc(F)c1,brd-k69913685-001-01-7,NA,NA
K69913901,COCCn1c(SCc2cnc(s2)-c2ccccc2)nnc1-c1ccncc1,smr000067987,NA,NA
K69918131,COc1ccc(CCC(=O)N2CCCc3ccccc23)cc1,zinc05937056,NA,NA
K69921054,Cc1nc(CN2CC3(CCN(CC3)c3ncccn3)OCC2=O)cs1,zinc96159100,NA,NA
K69923531,C[C@@H](CO)N1C[C@H](C)[C@@H](CN(C)C(=O)Nc2ccc3OCOc3c2)Oc2ncc(cc2C1=O)C#CC1(O)CCCC1,brd-k69923531-001-01-2,NA,NA
K69929971,CCOCCCNS(=O)(=O)c1ccc2N(CCc2c1)C(=O)CC,ac1mmdfe,NA,NA
K69931683,O[C@@H]1COC[C@H]2O[C@@H](CC(=O)NCC3CC3)CC[C@@H]2N(CC2CCCCC2)C1,brd-k69931683-001-01-1,NA,NA
K69932143,Cc1onc(c1C(=O)Nc1ccc(cc1)C(=O)N1CCCCC1)-c1ccccc1,st50861421,NA,NA
K69932263,CN1CCN(Cc2nc3n(C)c(=O)n(C)c(=O)c3n2CCCc2ccccc2)CC1,smr000014444,NA,NA
K69932985,COC(=O)c1c(C)oc(C)c1S(=O)(=O)N1CCCC1,"methyl 2,5-dimethyl-4-(1-pyrrolidinylsulfonyl)-3-furoate",NA,NA
K69934199,O=C(COc1ccc2ccccc2c1)N1CCN(Cc2c[nH]c3ccccc23)CC1,1-[4-(1h-indol-3-ylmethyl)piperazin-1-yl]-2-(naphthalen-2-yloxy)ethanone,NA,NA
K69936629,CC(C)C#Cc1ccc(cc1)[C@H]1[C@H](CO)N([C@@H]1C#N)C(=O)c1cccc(F)c1,brd-k69936629-001-01-7,NA,NA
K69938607,Cc1ccc(cc1)C(=O)Nc1ccc(cc1)C(=O)N\N=C\c1ccncc1,zinc5175940,NA,NA
K69939042,CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(C)=O,ethyl 3-(acetylamino)-5-methoxy-1h-indole-2-carboxylate,NA,NA
K69940933,OC[C@H]1[C@@H](c2ccccc2)C2(CN(C2)C(=O)C2CCC2)N1CCC(F)(F)F,brd-k69940933-001-01-0,NA,NA
K69941545,Clc1ccccc1S(=O)(=O)N1CCN(CC1)C(=O)CCC(=O)c1ccccc1,zinc08109978,NA,NA
K69942740,CCn1nc(C(=O)NCCc2ccc3OCCOc3c2)c2ccccc2c1=O,zinc06509021,NA,NA
K69944535,OCCC(=O)N1CC[C@H]2[C@H]1CC(=O)N2c1ccsc1,NA,NA,NA
K69945371,CC(C)C(NC(=O)Cc1ccccc1[N+]([O-])=O)C(C)C,stk189537,NA,NA
K69946894,CN(CCOc1ccccc1)C(=O)c1cc(nc2ccccc12)-c1ccco1,mls002183016,NA,NA
K69951709,Cc1cc([nH]n1)C(=O)N\N=C\c1cccs1,ac1nsu8a,NA,NA
K69952684,Fc1cccc(c1)-n1nnc2c1ncn(CC(=O)Nc1ccc3OCCOc3c1)c2=O,f1876-0048,NA,NA
K69958892,OC[C@@H]1[C@@H]([C@H](C#N)N1C(=O)Cc1cccnc1)c1ccccc1-c1ccccc1,brd-k69958892-001-01-1,NA,NA
K69962670,COC(=O)c1ccc(CN2C[C@H]3[C@H]([C@H](CO)N3C(=O)C2)c2ccc(cc2)\C=C\C)cc1,brd-k69962670-001-01-1,NA,NA
K69963794,COc1ccc2c3c([C@@H](CO)N(C[C@]33CCN(C)CC3)C(=O)C3CCOCC3)n(C)c2c1,brd-k69963794-001-01-0,NA,NA
K69965688,Cc1ccc2c3CCc4nonc4-c3[nH]c2c1C,bas 03359459,NA,NA
K69965749,Cc1ccc(s1)C(=O)NCC(O)=O,en300-04021,NA,NA
K69975818,C[C@H](O)C#Cc1ccc2c(O[C@H](CN(C)C(=O)Cc3ccccn3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,brd-k69975818-001-01-6,NA,NA
K69977542,Cc1nc(Sc2nnnn2C)c2c3CCCc3sc2n1,mls000057069,NA,NA
K69980357,COC(=O)c1sc2nc(-c3ccccc3)c3CCCCc3c2c1N,"methyl 1-amino-5-phenyl-6,7,8,9-tetrahydrothieno[2,3-c]isoquinoline-2-carboxylate",NA,NA
K69983472,Cc1nn(c(C)c1NC(=O)Cc1cccs1)-c1ccccc1,mls000116661,NA,NA
K69984300,O=C(Nc1nc2ccccc2c(=O)s1)c1ccco1,"n-(4-oxo-4h-3,1-benzothiazin-2-yl)-2-furamide",NA,NA
K69984496,C\C(c1ccccc1)=N/NC(=O)Nc1ccccc1,ac1ntmnj,NA,NA
K69989611,CO[C@@H]1CCN([C@H]2CN(CC3CC3)C[C@@H]12)C(=O)c1cccc(C)n1,NA,NA,NA
K69991052,CN(C[C@H]1N[C@@H](CO)[C@H]1c1ccc(cc1)C1=CCCCC1)S(C)(=O)=O,brd-k69991052-001-01-8,NA,NA
K69997506,COCCNC(=O)COC(=O)c1cccnc1SC,ac1m24sn,NA,NA
K69999033,O=C(CCCSc1nc2ccccc2[nH]1)NC1=NCCS1,smr000067391,NA,NA
K70002704,CC(C)C#Cc1ccc(cc1)[C@H]1[C@@H](CO)N2CCCCN(C[C@@H]12)C(=O)c1ccc(F)cc1,brd-k70002704-001-01-3,NA,NA
K70002786,Cc1ccc(CCNC(=O)c2nn(C)c-3c2CS(=O)(=O)c2ccccc-32)cc1,mls001117173,NA,NA
K70006798,Cc1c(nnn1-c1nonc1N)C(=O)N1CCCCCC1,"3-amino-4-[4-(azepan-1-ylcarbonyl)-5-methyl-1h-1,2,3-triazol-1-yl]-1,2,5-oxadiazole",NA,NA
K70008989,Cc1onc(c1C(=O)OCc1nnc(o1)-c1ccccc1)-c1ccccc1,mls001141601,NA,NA
K70012239,Clc1cccc(CN2C[C@@H]3C[C@H](N4CCC[C@@]34C2=O)c2ccccn2)c1,ambcb54793208,NA,NA
K70014585,Cc1nc2cc(ccc2[nH]1)C(O)=O,2-methyl-1h-benzimidazole-5-carboxylic acid,NA,NA
K70024740,Clc1ccc(cc1S(=O)(=O)N1CCCCCC1)C(=O)NC1=NCCS1,zinc06224414,NA,NA
K70026454,Nc1nnc(CC2=CCCCC2)s1,smr000035655,NA,NA
K70035231,OC[C@H]1[C@H]([C@@H](C#N)N1C(=O)C1CCC1)c1ccc(cc1)-c1ccccc1F,schembl16980372,NA,NA
K70037082,COc1ccc(cc1)-c1ccc(cc1)[C@H]1[C@@H](CO)N([C@H]1C#N)C(=O)C1CC1,brd-k70037082-001-01-1,NA,NA
K70045661,O[C@H]1COC[C@@H]2O[C@@H](CC(=O)NCc3ccc(Oc4ccccc4)cc3)CC[C@H]2N(CCc2ccccc2)C1,brd-k70045661-001-01-3,NA,NA
K70048074,Cn1nc(c2cc(sc12)C(=O)N1CCOCC1)C(F)(F)F,"[1-methyl-3-(trifluoromethyl)-1h-thieno[2,3-c]pyrazol-5-yl](morpholino)methanone",NA,NA
K70050916,COCCN1CCc2ncc(CNC(=O)c3nccn3C)n2CC1,zinc96100707,NA,NA
K70057550,O=C(OCc1cccs1)c1ccccc1NS(=O)(=O)c1ccc2OCCOc2c1,smr000062438,NA,NA
K70066337,COc1ccc(OCC(=O)Nc2cc(ccc2OC)-c2nn(C)c(=O)c3ccccc23)cc1,mls000556530,NA,NA
K70066730,OC[C@H]1O[C@H](CC(=O)NCc2cccnc2)C[C@H]2[C@@H]1Oc1ccc(NC(=O)c3cccnc3)cc21,chembl2138640,NA,NA
K70072832,C[C@@H](CO)N1C[C@@H](C)[C@H](CN(C)S(C)(=O)=O)Oc2ncc(cc2C1=O)C#CC1(O)CCCC1,brd-k70072832-001-01-1,NA,NA
K70075321,CN(C)CC(=O)N1[C@H](CO)[C@@H](c2ccccc2)C11CN(C1)C(=O)c1ccc(F)cc1,brd-k70075321-001-01-2,NA,NA
K70076807,C[C@H](CO)N1C[C@H](C)[C@H](CN(C)C(=O)CC2CC2)Oc2ncc(cc2C1=O)-c1ccc(cc1)C#N,brd-k70076807-001-01-3,NA,NA
K70079207,CCOCC(=O)N1CCO[C@@H]2[C@@H](CC[C@@H]12)OCCN1CCCC1,NA,NA,NA
K70083146,COc1ccc2c3c([C@@H](CO)N(C[C@]33CN(C3)C(C)=O)C(=O)c3ccccc3)n(C)c2c1,brd-k70083146-001-01-9,NA,NA
K70085558,CCOC(=O)c1c(NC(C)=O)sc2c(OC)cccc12,ethyl 2-(acetylamino)-7-methoxy-1-benzothiophene-3-carboxylate,NA,NA
K70095683,CC(C)CC(=O)NCc1ccc2n(C)c(C)cc2c1,f0651-0131,NA,NA
K70097559,COc1ccccc1NC(=O)N1CCN(CC1)c1ccc2nnc(-c3ccc(F)cc3)n2n1,mls000731534,NA,NA
K70098187,CCn1c2ccccc2c2cc(CN3CCN(CC3)C(=O)c3ccco3)ccc12,smr000105229,NA,NA
K70098394,C(n1ccnc1)C1(Cn2ccnc2)COC1,ac1ldcxx,NA,NA
K70098525,CN(C)CC(=O)N1C[C@H]2COC[C@]2(C1)c1nnc(o1)C1CC1,NA,NA,NA
K70102305,O=C1CSc2ccccc2N1,5325-20-2,NA,NA
K70103169,CCOc1cc(N2CCOCC2)c(OCC)cc1NC(=O)CCC1CCCC1,smr000067011,NA,NA
K70112733,OC[C@@H]1[C@@H]2[C@@H](CN(C(=O)c3cccc(F)c3)c3ccccc23)N1C(=O)c1ccccn1,brd-k70112733-001-01-5,NA,NA
K70120047,C(N1CCO[C@H]2[C@H](CC[C@@H]12)Oc1cccnc1)c1cccnc1,NA,NA,NA
K70122670,O=C(CCN1c2ccccc2Sc2ccccc12)Oc1ccccc1,zinc03452679,NA,NA
K70126067,COc1ccccc1-c1ccc(cc1)[C@H]1[C@@H](CO)N[C@@H]1CNC(=O)C1CCC1,brd-k70126067-001-01-1,NA,NA
K70127333,O=C(COc1ccc2OCOc2c1)N1CCc2ccccc12,st038921,NA,NA
K70130771,CN(C1CCN(C)CC1)C(=O)NC(C)(C)c1cccc(c1)C(C)=C,mls000677413,NA,NA
K70132605,C\C=C\c1ccc2c(O[C@H](CN(C)Cc3cncnc3)[C@H](C)CN([C@H](C)CO)S2(=O)=O)c1,brd-k70132605-001-01-8,NA,NA
K70134271,Cc1cccnc1Sc1c(ncn1C)[N+]([O-])=O,aj-333/15478122,NA,NA
K70146736,Cn1ccnc1CN1CC[C@@H](NS(C)(=O)=O)[C@H]1Cc1cccnc1,NA,NA,NA
K70147745,CN(CCOCc1ccccc1)S(=O)(=O)c1ccc(NC(C)=O)cc1,ao-080/42479548,NA,NA
K70157890,CCC(=O)N1[C@@H](CO)[C@H]([C@H]1CNC(C)=O)c1ccc(cc1)-c1cccc(F)c1,brd-k70157890-001-01-9,NA,NA
K70160043,C\C=C\c1ccc(cc1)[C@@H]1[C@@H](CO)N(C(=O)C2CCCCC2)C11CN(C1)C(=O)NC(C)C,brd-k70160043-001-01-9,NA,NA
K70161617,Cc1ccc(cc1)-c1nnn(CC(=O)NCCC2=CCCCC2)n1,t6278958,NA,NA
K70163715,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1,Vatalanib,151194,D06285
K70171712,CCCNC(=O)N1[C@H](CO)[C@@H]2[C@H]1CN(C(=O)Nc1cccc(Cl)c1)c1ccccc21,brd-k70171712-001-01-6,NA,NA
K70175043,Cn1ccnc1CN1C[C@H]2CN(C[C@@H]2C1)C(=O)c1ccccc1,NA,NA,NA
K70175325,COc1cc(OC)c(OC)cc1CNCc1ccc2OCOc2c1,stk233519,NA,NA
K70176827,O=C(C(c1ccccc1)c1ccccc1)N1CCN(Cc2ccccn2)CC1,mls000109502,NA,NA
K70179201,CN(C)C(=O)CCN1CCOCC1,"4-morpholinepropanamide, n,n-dimethyl-",NA,NA
K70189015,Cc1ccsc1C(=O)N1CC[C@@H]2OCCN(Cc3cccnc3)[C@@H]2C1,NA,NA,NA
K70193282,CN(C)CCN1Cc2ccccc2C2(CCN(CC2)C(=O)c2c[nH]cn2)C1,zinc96079527,NA,NA
K70194983,O=C(N1C[C@H]2CN(CC3CC3)C(=O)[C@@H]2C1)c1ccncc1,NA,NA,NA
K70199162,CCC(=O)NC[C@@H]1[C@H]([C@@H](CO)N1C(=O)COC)c1ccc(cc1)\C=C\C,brd-k70199162-001-01-2,NA,NA
K70199987,CCCC(=O)N1CC[C@@H]2Oc3ccccc3S(=O)(=O)N(CC)[C@@H]2CC1,NA,NA,NA
K70206238,CCO\N=C1/C(=O)N(c2ccccc12)c1ccccc1,zinc5324525,NA,NA
K70212656,COc1cccc(c1)C(=O)N1C[C@H]2[C@H]([C@@H](CO)N2C(C)=O)c2ccccc12,brd-k70212656-001-01-6,NA,NA
K70212840,CCC(=O)N1CCCc2cc(ccc12)S(=O)(=O)N1CCCc2ccccc12,smr000026854,NA,NA
K70213953,CO[C@@H]1CN(C)C(=O)c2cc(NC(=O)c3nc4ccccc4s3)ccc2OC[C@H](C)N(Cc2ccc(OC)cc2)C[C@H]1C,brd-k70213953-001-01-4,NA,NA
K70215052,CCN(C[C@H]1N[C@@H](CO)[C@@H]1c1ccc(\C=C\C)cc1)C(=O)c1cccnc1,brd-k70215052-001-01-9,NA,NA
K70217292,COc1ccccc1Nc1nc(cs1)-c1c(C)[nH]c2ccccc12,ac1m7b7g,NA,NA
K70220446,Cn1c2ccc(cc2c(=O)n(C)c1=O)S(=O)(=O)N1CCOCC1,smr000081209,NA,NA
K70220491,CCN(CCCNC(=O)CNC(=O)Cn1cnc2ccccc2c1=O)c1cccc(C)c1,smr000033590,NA,NA
K70222458,Cc1ccc(NC(=O)CCNS(=O)(=O)c2ccc3n(C)c(=O)n(C)c(=O)c3c2)cc1C,mls000674811,NA,NA
K70224927,O=C(CN1CCN(CC1)C(=O)c1ccco1)Nc1ccccc1-c1ccccc1,smr000106464,NA,NA
K70227238,COc1ccc(NC(=O)Cn2c3ccccc3c(=O)n(Cc3ccco3)c2=O)cc1,mls000520097,NA,NA
K70232132,Cc1noc(C)c1COc1cccc(c1)C(=O)NCCc1c[nH]c2ccccc12,zinc03398278,NA,NA
K70238241,COCCCNC(=O)Cn1cc(C(=O)C2CC2)c2ccccc12,mls000033991,NA,NA
K70238377,CCCNC(=O)[C@H]1[C@H](CO)[C@H]2Cn3c(ccc(\C=C\c4ccccc4)c3=O)[C@@H]1N2C(C)=O,brd-k70238377-001-01-9,NA,NA
K70238545,Oc1nc2SCCn2c(=O)c1Cc1ccccc1,smr000034855,NA,NA
K70238641,CN1CCO[C@@H]2CN(Cc3nc(C)cs3)C[C@H]2C1,NA,NA,NA
K70238922,CN1[C@@H]2CC[C@H](CC(=O)NCc3ccccc3F)O[C@H]2COc2ccc(NC(=O)C3CCC3)cc2C1=O,brd-k70238922-001-01-9,NA,NA
K70242802,CC(C)NC(=O)N1Cc2nc(oc2C1)C(=O)NC(C)C,zinc96083723,NA,NA
